tabblk2010,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd116,stcd116name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,necta,nectaname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010073011132,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721990,Bolling AFB,11000001,01 District of Columbia WIB,38.8469876,-77.0093728,20190826
110010073011084,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721990,Bolling AFB,11000001,01 District of Columbia WIB,38.8429349,-77.0126620,20190826
110010073011042,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721990,Bolling AFB,11000001,01 District of Columbia WIB,38.8370099,-77.0122651,20190826
110010073011052,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8251419,-77.0232774,20190826
110010073011054,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8220705,-77.0234447,20190826
110010073011055,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8213682,-77.0247744,20190826
110010073011057,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8220505,-77.0247886,20190826
110010073011107,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8274997,-77.0231889,20190826
110010073011133,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8255094,-77.0236927,20190826
110010071001009,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007100,"71 (District of Columbia, DC)",110010071001,"1 (Tract 71, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8779617,-76.9845985,20190826
110010073011051,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8272796,-77.0227982,20190826
110010073011049,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8275683,-77.0233547,20190826
110010073011119,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8223061,-77.0196981,20190826
110010073011058,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8239787,-77.0224982,20190826
110010073011059,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8256973,-77.0215950,20190826
110010073011118,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8230401,-77.0194060,20190826
110010073011120,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8221621,-77.0213276,20190826
110010071001001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007100,"71 (District of Columbia, DC)",110010071001,"1 (Tract 71, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8781781,-76.9828710,20190826
110010073011121,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8221018,-77.0223007,20190826
110010073011122,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8214934,-77.0222067,20190826
110010073011123,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8212359,-77.0211699,20190826
110010073011124,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007301,"73.01 (District of Columbia, DC)",110010073011,"1 (Tract 73.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721980,Naval Research Lab,11000001,01 District of Columbia WIB,38.8215184,-77.0189970,20190826
110010072002048,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8740563,-76.9980575,20190826
110010072002053,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8757764,-76.9972653,20190826
110010072002042,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8755375,-76.9920908,20190826
110010072002043,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8755455,-76.9932197,20190826
110010072002044,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8739486,-76.9932202,20190826
110010072002045,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8739328,-76.9920366,20190826
110010072002046,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8724738,-76.9919103,20190826
110010072002047,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072002,"2 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,110431721996,Naval Support Activity Washington,11000001,01 District of Columbia WIB,38.8723147,-76.9932051,20190826
